date,language,text
2000-05-02,nob,Rederiene kan klare seg – helt klart!
2014-12-15,nno,"Ei anna merkeleg form for konservatisme er at det berre er organiserte som er medlemmer i ei hovudsamanslutning, som skal få skattefrådrag for fagforeiningskontingenten, ifølgje Arbeidarpartiet."
2006-12-13,nno,"Er Venstre på veg vekk frå den kursen som den førre regjeringa hadde i forhold til studieforbunda, og kjem vi til å sjå eit Venstre i tida framover som er meir positivt til det viktige arbeidet som studieforbunda gjer, og derfor er meir positivt til å støtte studieforbunda?"
2010-04-28,nob,"Markeringen hadde allerede fått tilslag om et betydelig beløp fra Forsvarsdepartementet, som har ansvar for slike markeringer, og søknaden vi opprinnelig mottok i Utenriksdepartementet, var etter departementets vurdering mangelfull."
2007-12-11,nno,"Det er kanskje eit vanskeleg og detaljert spørsmål å ta stilling til her i eit replikkordskifte, men mitt hovudspørsmål er iallfall om Kristeleg Folkepartis modell er sjekka ut mot statsstøtteregelverket."
2000-03-01,nob,I forbindelse med en høring står det i brevet fra Samferdselsdepartementet følgende:
2004-06-08,nob,Men Oppebøen Hansens hovedspørsmål er jo:
2008-06-03,nob,"De siste årene har det blitt etablert en rekke private sikkerhetsselskaper som tilbyr tjenester innenfor sikkerhet og etterretning, spaning osv."
2005-06-08,nno,I dag blir satsingane her fordobla – det ligg altså ei årleg ekstrasatsing på 175 mill. kr i den handlingsplanen som ligg føre her.
2001-05-16,nob,"Og vi vet at størrelsen på gruppene framover vil ha mye å si bl.a. fordi vi får mange urolige barn, barn som trenger plass, og barn som trenger å bli sett."
2005-04-13,nno,"Me har òg satsa på forsking innanfor dette feltet, og det må jo vera målet at me får til eit betre system, slik at me sikrar å få fram den teknologien som trengst for CO2-handtering."
2002-01-23,nno,"Når ein kjem over grensa til Møre og Romsdal, vert det bråstopp i seks timar når ein kjem til ferjeleiet på Folkestad, som er den første av fire stamruter som er nattstengde."
2010-11-24,nob,Jeg tror dette er en sak der statsråden og jeg er enige om både problemstillingen og mange av de tiltakene som må gjøres.
2007-02-15,nno,"Vi snakkar veldig mykje om samhandling, ikkje minst mellom desse to nivåa."
2010-12-13,nob,Det gjør at de dermed drastisk reduserer sine utslipp fordi de ser at dette har en gevinst:
2003-01-28,nob,"Prinsippavtalen med det nederlandske Euralcom, målt til dagens børskurs, priser egenkapitalen til mellom 90 og 100 mill. kr. Sammenlignet med verdiene i 1990 og i 1996-97, som statsråden nevnte tidligere, er verdiene i dag bare en åttedel."
2010-12-03,nno,Meiner representanten Høglund at det finst menneskeskapte klimaendringar?
2015-12-03,nob,Det har vært et helt bevisst mål fra vår side om å vri oljepengebruken sånn at vi investerer i framtiden.
2015-02-18,nob,Fra norske myndigheters side vil det være en klar prioritering i årene fremover å bidra i en internasjonal allianse mot vekst i antisemittisme.
2010-06-18,nob,Det er i den talen han lanserer visjonen om å sette en mann på månen før dette tiåret er ute.
2010-02-10,nno,Til spørsmålet om det å overføra ansvaret for vegar:
2012-05-24,nob,Det er selvsagt viktig å ha nok kvalifiserte lærekrefter.
2002-02-26,nno,Er det riktig ut frå miljøvernministerens vurdering?
2015-06-03,nno,Ved avdeling for rusmedisin i Helse Bergen planlegg dei no å leggja ned inntil tolv døgnplassar.
2015-12-03,nno,"Det er riktig at me aukar dei regionale utviklingsmidlane med 54 mill. kr, men det er berre ein av to postar me aukar dei på."
2000-06-15,nob,Hvordan harmonerer det med Høyres politikk når det gjelder f.eks. SND?
2003-04-29,nno,Vi kan gå til andre land og sjå på kva dei har gjort når det gjeld utbygging – og no tek eg med meir enn berre mobilområdet.
2005-06-01,nno,Statoil seier rett ut at ei av årsakene er den profilen ein har lagt opp for jubileet.
2008-03-04,nob,Da er det viktig å bruke avgiftssystemet.
2000-11-23,nob,Så anker de det til fylkesmannen.
2015-06-10,nob,Samtidig er det ingen endring i rettstilstanden i så henseende utover at man faktisk får hjemlet den bistandsinstruksen i lovs form.
2014-02-25,nno,"Etter mitt syn er det ein av dei feila som i mange år vart gjord, og som det var mogleg å forstå var feil den gongen òg."
1999-10-27,nob,"Selv om fylket var utpekt som et område med lavt konfliktpotensial, har den økte ulvetettheten gitt dyretragedier av store dimensjoner."
2009-10-21,nob,"Stortinget bevilger penger, fastsetter noen overordnede retningslinjer, og så er det helseforetakene som disponerer de pengene."
2008-06-19,nno,"Som fleirtalet i komiteen peikar på, vil Regjeringa i løpet av året leggje fram Nasjonal transportplan"
2001-01-31,nob,Det er lenge siden 18. oktober.
2014-05-06,nno,Det er forskjell på bearbeidingsplikt og leveringsplikt – det kan vi vera samde om – men bearbeidingsplikta vart utvida frå 60 til 80 pst. både for torsk og for hyse.
1998-12-15,nno,"Dette ser me tydeleg i høve til saka som nå pågår om veterinæravtalen, der forbrukarane sine interesser i høgste grad vert sett i sentrum, noko også"
2009-02-24,nno,"Plakaten stiller krav til nynorskdel, og han stiller krav til speling av norsk musikk."
2006-02-09,nno,Men eg går ut frå at representanten Valle er samd i at det ikkje er mogleg å akseptere at ei regjering ikkje anerkjenner staten Israel sin rett til å leve i det heile.
2005-02-18,nno,Der har det ikkje vore ein god lokal prosess.
2014-12-11,nob,"Men dessverre ble det heller ikke i år foreslått en økning som tilsvarer lønnsveksten, og dessverre fikk ikke Kristelig Folkeparti gjennomslag i budsjettforliket på dette punktet."
2003-11-07,nno,Kva for tankar gjer statsråden seg om det når ein ser at ein i denne saka faktisk skriv at ein ikkje lenger har styring i norsk industripolitikk på grunn av EØS-avtalen?
2010-10-28,nno,Eg registrerer òg at ho ikkje har konkludert når det gjeld dette.
2012-12-14,nno,"Barne- og ungdomstiltak i større bysamfunn er ei sentral ordning som er retta mot barn, unge og familiar som er råka av fattigdomsproblematikk."
2012-03-29,nno,Over 60. Det er vel slik at det var ein slik type debatt som no brått oppstod her.
2008-03-07,nno,"Men vi må altså få seriøsitet i botnen, vi må få forsking som ligg i botnen for dei kvalitetsindikatorane som vi skal bruke, slik at dei er truverdige, og så må dei samtidig vere forståelege for folk flest."
2013-12-05,nob,"I den sammenheng er det verdt å nevne at både SV og Arbeiderpartiet stemmer for et opplegg som gir større skattelette til dem som har minst, inkludert de som er i arbeid, men også de som går på trygd, enn det Høyre og Fremskrittspartiet gjør."
2006-12-13,nno,I Senterpartiet meiner vi òg at satsing på kultur- og fritidstilbod og frivillig organisasjonsliv passar inn i ein slik strategi.
2013-06-10,nno,Så det er eit av dei elementa som blir tatt opp.
2004-06-17,nob,Men det må vi leve med.
2008-12-04,nob,Denne regjeringen tar et helt annet og strengere utgangspunkt i all korrupsjonsbekjempelse innenfor Utenriksdepartementet og internasjonale spørsmål.
2013-06-18,nob,"Sosialhjelpen er utformet på en helt annen måte, basert på den enkeltes behov, mindre regelstyrt og mer tilpasset den enkelte."
1999-06-02,nob,"Som sosialministeren sa, snakker vi om å gi økonomisk handlefrihet til en organisasjon som arbeider for en svært god sak."
2002-01-16,nob,Dette rammer flere distrikter hvor det tidligere er signalisert at postkontoret skulle opprettholdes.
2004-06-08,nno,"Kristeleg Folkeparti gjev også si tilslutning til ei stornemnd, og at nemnda skal erstatta det eksisterande koordineringsutvalet."
2004-06-17,nno,Men difor må vi bruka heile
2008-10-23,nno,"Vi må velje ut og bli tydelegare på dei oppgåvene vi vil setje i fokus, og bli betre."
2007-12-18,nob,Samtidig er det å håpe at denne overenskomsten kan legge til rette for et videre godt samarbeid mellom våre to land om delelinjespørsmålet og i alle de andre viktige områdene for Norge og nordområdene.
2010-11-19,nob,"Høy valgdeltakelse er selvfølgelig viktig, men det må ikke gå på bekostning av at valgene skal være hemmelige og frie."
2013-12-09,nob,"Jeg mener det kunne vært veldig nyttig med en avklaring, en gang for alle."
2012-12-06,nno,I samandraget og i innleiinga til dette Dokument 8-forslaget står det noko som eg ikkje finn kommentert i merknads form eller i nokon av framlegga.
2001-06-13,nno,Det trur eg etter kvart at fleire kjem til å vera med på.
2010-11-12,nob,Enda en gang er det grunn til å gratulere og takke alle som i årevis – for ikke å si flere tiår – har stått på for å sikre Hidra fastlandsforbindelse.
2011-12-13,nob,"Jeg viser også til at Høykommissæren for menneskerettigheter nå anslår, moderat, at antallet drepte sivile siden mars kan være så mange som 5 000 mennesker, og at regimet ikke viser noen tegn til å bøye av."
2015-03-18,nob,"Det viktigste vi gjør, er å planlegge byene på en sånn måte at vi reduserer transportbehovet."
2013-04-04,nob,"Hva er det første de store, gamle Venstre-herrene tar tak i når de skal bringe dette landet ut av enorm fattigdom?"
1999-12-03,nob,Det virkelig graverende ved forslaget er at de økte gebyrinntektene i hovedsak skal dekke økte dommerlønninger og økt advokatsalær.
2007-02-22,nno,"Fyrste gongen det blei gjort, leverte vi faktisk tre separate sektorplanar, og så ein fjerde, som på ein måte stod for samordninga."
1999-04-27,nno,Gode elementære kunnskapar og språkkunnskapar er viktig.
2002-12-09,nob,"Det illustrerer på en god måte at vi ønsker å koble Kystverkets tilstedeværelse, det mannskap og det utstyr som vi har, tettere opp til beredskapen."
2012-12-13,nno,Men eg vil tru at meininga med ein debatt er at ein responderer på dei utfordringane
2002-02-12,nno,"Eg vil minna om at med den todelinga som ein allereie har fått gjennom utviklinga i Sparebank-Noreg i løpet av dei siste to tiåra, har me fått ei gruppe store einingar, og ei anna gruppe mindre, sjølvstendige sparebankar som ein litt upresist kan seia fører den gamle sparebankstrukturen og – tanken vidare – den ligg òg i den andre gruppa."
2010-12-10,nno,"Når det gjeld sosial boligpolitikk, har vi i motsetning til SV og i motsetning til regimet i Nord-Korea tru på marknaden."
2010-12-08,nno,Det er det vi no held på med.
2002-05-08,nob,Det er en del av den internasjonale kriminalitetsbekjempelse som Norge skal ta del
2011-03-14,nob,"Det er fullt mulig å fryse en status i en periode, som en reaksjon på det som nå har skjedd, og fortsatt pågår."
2014-05-23,nno,"Det einaste som er interessant, og som er viktig, er verkelegheita til desse ungane, som har opplevd å verta bortførte, eller som måtte stå i fare for å verta bortførte."
2010-04-21,nob,Jeg tror at vi skal komme med klare signaler i løpet av et par måneder nå.
2007-06-08,nob,"Men da tror jeg at dette er, i likhet med en del misforståelser i Regjeringen, et symptom på at man ikke helt har forstått hva som er eierrollen og hva som er myndighetsrollen."
2000-02-16,nno,"Eg håper at statsråden iallfall kan garantere at norske elevar og bedrifter framleis skal ha tilgang til dette tilbodet også etter 2000, at ikkje det er uvisst, og dernest at vi må få rask behandling og avgjerd slik at både bedrifter og andre kan begynne å rekruttere folk til dette fagtilbodet"
2012-11-29,nob,Så blir man fra tid til annen møtt med argumenter som at det er viktig for en del utviklingsland å kunne beskytte egne markeder.
2008-02-12,nno,Det meiner eg er ei stor utfordring.
2013-03-19,nob,"Det er veldig konkrete eksempler som vi vet fører til sykdom og lidelser, derfor mener jeg det er betimelig å påpeke det."
2003-05-27,nob,"Vi ønsker Kirken og menigheten velkommen inn i SFO til aktiviteter, men vi vil ikke at det på noen måte skal oppfattes slik at når foreldrene sender sine barn til SFO-tilbud, skal barna også måtte velge mellom religionsundervisning eller ikke."
2002-03-15,nno,"Det er ei mengd alternativ som ikkje skaper klimaproblem, og som bør vera det viktigaste å satsa på, ikkje minst – vil eg tru – for parti som tidlegare har hevda at klimaproblemet var viktig, og at det var svært viktig å få gjort noko med det, og at ein derfor ikkje i si tid ønskte å byggja sterkt forureinande gasskraftverk, som ein nå byggjer på Snøhvit-feltet – sannsynlegvis."
2004-06-11,nno,"Det foreslår vi også i vårt alternative statsbudsjett, og eg vil også oppfordre Heidi Larssen, og for så vidt resten av Høgre og dei andre regjeringspartia, til å lese i vårt alternative statsbudsjett både kva vi prioriterer av skattelettar, og kva for kutt vi har."
2011-12-08,nob,Hva slags skole er det de borgerlige partiene seg for seg?
2012-12-11,nob,Usikkerheten gjør at jeg fortsatt vil si at det kun er den rød-grønne regjeringen som kan garantere offentlig eierskap til vannkraften.
2007-02-22,nno,"Går ein attende til 1991, leverte Kjell Opseth eit samferdselsbudsjett på mellom 7 og 8 milliardar kr til veginvesteringar – berre for å samanlikne med kva"
2001-01-25,nob,"Vi har også fått høre om Rogaland, Vestfold og Oslo, og jeg ble faktisk tilfreds da representanten Lind tok frem debattene som har vært i Akershus fylkesstyre om skole."
2014-12-02,nno,Men då er det òg grunn til å minna om at forslaget frå Kristelig Folkeparti og Senterpartiet ikkje inneheld nokon tidsfrist.
2015-03-03,nno,Er det hennar ambisjon at biblioteka skal få eit klart økonomisk løft dei neste åra?
2004-05-26,nno,"Departementet avviste også at kommunestrukturprosjektet, som dei samarbeider med KS om, skulle drøfte kva framtid og oppgåver fylkeskommunane bør ha."
2008-06-18,nno,"Dessverre veit vi ingenting om framtida, anna enn at det uventa alltid vil kunne skje."
2005-05-26,nob,Det er ingen arbeidsgiver som står der og sier:
2006-12-13,nno,Det må ein vel forstå slik at ut frå Høgre sitt syn er 336 mill. kr for mykje pengar innanfor denne budsjettramma.
2011-12-09,nob,"De har ingen steder å returnere til, selv om de vil."
